Maior65Anos,Conjuge,Dependentes,MesesDeContrato,TelefoneFixo,VariasLinhasTelefonicas,ServicoDeInternet,SegurancaOnline,BackupOnline,SeguroNoDispositivo,SuporteTecnico,TVaCabo,StreamingDeFilmes,TipoDeContrato,PagamentoOnline,FormaDePagamento,ContaMensal,Churn
0,Nao,Sim,13,Sim,Nao,DSL,Sim,Sim,Nao,Nao,Nao,Nao,Mensalmente,Sim,ChequeDigital,56.0,Nao
0,Sim,Nao,20,Sim,Sim,FibraOptica,Sim,Nao,Nao,Nao,Nao,Nao,Mensalmente,Nao,ChequeDigital,82.4,Sim
0,Nao,Nao,2,Sim,Nao,FibraOptica,Nao,Nao,Nao,Nao,Nao,Nao,Mensalmente,Sim,ChequeDigital,69.7,Nao
0,Nao,Nao,53,Sim,Sim,DSL,Nao,Sim,Sim,Sim,Nao,Sim,DoisAnos,Sim,DebitoEmConta,73.9,Nao
0,Sim,Sim,11,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,UmAno,Nao,ChequePapel,20.6,Nao
0,Sim,Nao,69,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,DoisAnos,Nao,ChequePapel,19.9,Nao
0,Nao,Nao,4,Sim,Nao,FibraOptica,Nao,Nao,Nao,Nao,Nao,Nao,Mensalmente,Sim,DebitoEmConta,70.9,Sim
0,Sim,Nao,72,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Sim,Sim,DoisAnos,Sim,DebitoEmConta,89.05,Nao
1,Sim,Nao,58,Nao,SemServicoTelefonico,DSL,Nao,Sim,Sim,Nao,Nao,Sim,Mensalmente,Sim,ChequeDigital,45.3,Sim
0,Sim,Sim,16,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,Mensalmente,Nao,ChequeDigital,20.4,Nao
0,Sim,Nao,43,Sim,Nao,FibraOptica,Sim,Nao,Sim,Sim,Nao,Nao,UmAno,Sim,DebitoEmConta,84.25,Nao
0,Sim,Nao,2,Sim,Sim,FibraOptica,Nao,Nao,Sim,Sim,Sim,Sim,Mensalmente,Sim,ChequeDigital,104.4,Sim
0,Sim,Nao,14,Sim,Nao,DSL,Nao,Sim,Sim,Sim,Sim,Sim,DoisAnos,Nao,ChequePapel,81.95,Nao
0,Sim,Nao,53,Sim,Nao,FibraOptica,Nao,Nao,Sim,Nao,Sim,Sim,UmAno,Sim,DebitoEmConta,94.85,Sim
0,Nao,Nao,32,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,UmAno,Nao,DebitoEmConta,20.55,Nao
0,Sim,Nao,34,Sim,Sim,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,Mensalmente,Nao,ChequeDigital,24.7,Nao
1,Nao,Nao,15,Sim,Sim,FibraOptica,Nao,Nao,Nao,Nao,Nao,Nao,Mensalmente,Sim,ChequePapel,74.45,Sim
1,Nao,Nao,7,Sim,Nao,FibraOptica,Sim,Nao,Nao,Nao,Nao,Nao,Mensalmente,Nao,DebitoEmConta,76.45,Sim
0,Sim,Sim,15,Sim,Sim,FibraOptica,Nao,Sim,Sim,Nao,Sim,Sim,Mensalmente,Sim,DebitoEmConta,105.35,Nao
0,Sim,Nao,61,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,UmAno,Sim,CartaoDeCredito,20.55,Nao
0,Nao,Nao,1,Nao,SemServicoTelefonico,DSL,Nao,Sim,Nao,Nao,Nao,Nao,Mensalmente,Nao,DebitoEmConta,29.95,Sim
0,Nao,Nao,1,Sim,Nao,DSL,Nao,Nao,Nao,Nao,Nao,Nao,Mensalmente,Nao,ChequePapel,45.3,Nao
0,Nao,Nao,8,Sim,Sim,FibraOptica,Nao,Nao,Nao,Nao,Nao,Sim,Mensalmente,Nao,DebitoEmConta,84.5,Sim
0,Sim,Sim,33,Sim,Nao,DSL,Sim,Nao,Sim,Nao,Sim,Sim,UmAno,Nao,CartaoDeCredito,74.75,Nao
0,Nao,Nao,13,Sim,Nao,FibraOptica,Nao,Sim,Sim,Nao,Nao,Nao,Mensalmente,Sim,ChequeDigital,79.25,Sim
0,Sim,Nao,1,Nao,SemServicoTelefonico,DSL,Nao,Nao,Nao,Nao,Nao,Nao,Mensalmente,Sim,ChequeDigital,24.8,Sim
0,Nao,Nao,20,Sim,Nao,DSL,Nao,Sim,Nao,Nao,Nao,Nao,Mensalmente,Sim,ChequePapel,51.8,Nao
0,Nao,Nao,3,Nao,SemServicoTelefonico,DSL,Nao,Nao,Nao,Sim,Nao,Nao,Mensalmente,Nao,ChequeDigital,30.4,Nao
0,Nao,Nao,13,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,UmAno,Nao,ChequeDigital,19.65,Nao
0,Sim,Nao,40,Sim,Sim,DSL,Nao,Sim,Nao,Nao,Nao,Nao,Mensalmente,Nao,CartaoDeCredito,56.6,Nao
0,Sim,Sim,43,Sim,Sim,DSL,Sim,Nao,Nao,Sim,Nao,Sim,UmAno,Sim,CartaoDeCredito,71.9,Nao
0,Sim,Nao,6,Sim,Nao,FibraOptica,Nao,Sim,Sim,Nao,Nao,Sim,Mensalmente,Sim,ChequeDigital,91.0,Sim
0,Sim,Sim,69,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,DoisAnos,Nao,DebitoEmConta,19.75,Nao
0,Sim,Sim,72,Sim,Sim,FibraOptica,Sim,Sim,Sim,Nao,Sim,Sim,DoisAnos,Nao,CartaoDeCredito,109.7,Nao
0,Sim,Sim,59,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,DoisAnos,Nao,CartaoDeCredito,19.3,Nao
0,Sim,Nao,20,Sim,Nao,FibraOptica,Sim,Sim,Nao,Sim,Sim,Nao,Mensalmente,Sim,ChequeDigital,96.55,Nao
0,Sim,Sim,24,Sim,Sim,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,DoisAnos,Sim,DebitoEmConta,24.1,Nao
0,Nao,Nao,59,Sim,Sim,FibraOptica,Nao,Sim,Sim,Sim,Sim,Sim,Mensalmente,Sim,ChequeDigital,111.35,Nao
0,Sim,Sim,72,Sim,Sim,FibraOptica,Nao,Sim,Sim,Sim,Sim,Sim,DoisAnos,Sim,DebitoEmConta,112.25,Nao
0,Nao,Sim,1,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,Mensalmente,Nao,ChequePapel,20.75,Nao
0,Sim,Nao,27,Sim,Nao,FibraOptica,Sim,Nao,Nao,Sim,Sim,Sim,UmAno,Sim,CartaoDeCredito,101.9,Nao
0,Nao,Nao,14,Sim,Nao,FibraOptica,Nao,Sim,Nao,Sim,Nao,Nao,Mensalmente,Sim,CartaoDeCredito,80.05,Nao
0,Sim,Sim,71,Sim,Sim,FibraOptica,Sim,Nao,Sim,Nao,Sim,Sim,DoisAnos,Nao,ChequeDigital,105.55,Nao
0,Nao,Sim,13,Sim,Nao,FibraOptica,Nao,Nao,Nao,Nao,Sim,Nao,Mensalmente,Sim,CartaoDeCredito,78.3,Nao
0,Nao,Nao,44,Sim,Nao,FibraOptica,Nao,Nao,Nao,Nao,Nao,Nao,Mensalmente,Nao,CartaoDeCredito,68.85,Nao
0,Nao,Nao,33,Sim,Nao,FibraOptica,Nao,Sim,Nao,Sim,Nao,Nao,UmAno,Sim,DebitoEmConta,79.95,Nao
0,Sim,Sim,72,Nao,SemServicoTelefonico,DSL,Sim,Sim,Sim,Sim,Nao,Sim,DoisAnos,Sim,CartaoDeCredito,55.45,Nao
0,Nao,Nao,1,Sim,Nao,FibraOptica,Nao,Nao,Nao,Nao,Nao,Sim,Mensalmente,Nao,ChequeDigital,79.9,Sim
0,Nao,Nao,19,Sim,Nao,FibraOptica,Sim,Nao,Sim,Sim,Sim,Sim,Mensalmente,Sim,ChequeDigital,106.6,Sim
0,Sim,Nao,64,Sim,Nao,FibraOptica,Nao,Sim,Sim,Sim,Sim,Sim,UmAno,Sim,CartaoDeCredito,102.45,Nao
0,Nao,Nao,2,Sim,Nao,DSL,Nao,Nao,Nao,Nao,Nao,Nao,Mensalmente,Sim,CartaoDeCredito,46.0,Sim
0,Nao,Nao,1,Nao,SemServicoTelefonico,DSL,Nao,Nao,Nao,Nao,Nao,Nao,Mensalmente,Nao,ChequeDigital,25.25,Nao
0,Nao,Sim,61,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,DoisAnos,Nao,ChequePapel,19.75,Nao
0,Sim,Sim,29,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,UmAno,Nao,ChequeDigital,20.0,Nao
1,Sim,Nao,23,Sim,Sim,FibraOptica,Nao,Nao,Nao,Nao,Nao,Sim,Mensalmente,Nao,ChequeDigital,86.8,Nao
0,Sim,Nao,57,Nao,SemServicoTelefonico,DSL,Sim,Sim,Sim,Nao,Sim,Sim,Mensalmente,Sim,DebitoEmConta,58.75,Nao
0,Sim,Sim,72,Nao,SemServicoTelefonico,DSL,Sim,Sim,Sim,Sim,Nao,Nao,DoisAnos,Nao,CartaoDeCredito,45.25,Nao
0,Sim,Nao,66,Nao,SemServicoTelefonico,DSL,Sim,Sim,Sim,Sim,Sim,Nao,DoisAnos,Sim,DebitoEmConta,56.6,Nao
0,Sim,Sim,65,Sim,Sim,DSL,Nao,Sim,Sim,Sim,Sim,Sim,DoisAnos,Sim,DebitoEmConta,84.2,Nao
0,Nao,Nao,8,Sim,Nao,FibraOptica,Nao,Nao,Nao,Nao,Sim,Nao,Mensalmente,Sim,DebitoEmConta,80.0,Nao
0,Nao,Nao,4,Sim,Nao,FibraOptica,Nao,Nao,Nao,Nao,Nao,Nao,Mensalmente,Sim,ChequeDigital,70.15,Sim
0,Sim,Nao,71,Sim,Sim,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,DoisAnos,Nao,DebitoEmConta,24.75,Nao
0,Sim,Sim,1,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,UmAno,Sim,ChequeDigital,20.2,Nao
0,Sim,Nao,4,Sim,Nao,DSL,Nao,Nao,Nao,Sim,Nao,Nao,Mensalmente,Nao,ChequePapel,50.05,Sim
0,Nao,Nao,12,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,UmAno,Sim,DebitoEmConta,19.35,Nao
0,Nao,Nao,24,Nao,SemServicoTelefonico,DSL,Sim,Nao,Nao,Nao,Sim,Sim,UmAno,Sim,ChequePapel,50.6,Nao
0,Sim,Sim,31,Sim,Nao,DSL,Sim,Nao,Sim,Sim,Sim,Sim,UmAno,Sim,ChequePapel,81.15,Nao
0,Sim,Nao,1,Sim,Nao,DSL,Nao,Nao,Nao,Nao,Sim,Nao,Mensalmente,Nao,ChequePapel,55.2,Sim
0,Nao,Nao,30,Sim,Sim,FibraOptica,Nao,Nao,Nao,Sim,Nao,Sim,Mensalmente,Sim,CartaoDeCredito,89.9,Nao
0,Sim,Sim,47,Sim,Sim,DSL,Sim,Sim,Nao,Sim,Sim,Sim,DoisAnos,Sim,CartaoDeCredito,85.3,Nao
0,Nao,Nao,54,Sim,Sim,FibraOptica,Sim,Sim,Nao,Sim,Sim,Sim,DoisAnos,Sim,CartaoDeCredito,108.0,Nao
0,Nao,Nao,50,Sim,Nao,FibraOptica,Sim,Sim,Nao,Sim,Nao,Sim,Mensalmente,Sim,CartaoDeCredito,93.5,Nao
0,Nao,Nao,1,Sim,Nao,FibraOptica,Sim,Nao,Nao,Nao,Nao,Sim,Mensalmente,Sim,ChequePapel,84.6,Sim
0,Nao,Nao,72,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,DoisAnos,Nao,CartaoDeCredito,20.25,Nao
0,Nao,Nao,29,Sim,Sim,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,Mensalmente,Nao,ChequeDigital,25.15,Nao
0,Nao,Nao,2,Sim,Sim,DSL,Nao,Sim,Nao,Nao,Nao,Nao,Mensalmente,Sim,ChequePapel,54.4,Sim
0,Nao,Nao,10,Nao,SemServicoTelefonico,DSL,Nao,Nao,Nao,Sim,Nao,Nao,DoisAnos,Sim,ChequePapel,29.6,Nao
0,Sim,Nao,18,Sim,Sim,FibraOptica,Nao,Nao,Nao,Nao,Nao,Nao,Mensalmente,Sim,ChequeDigital,73.15,Nao
1,Nao,Nao,11,Sim,Nao,FibraOptica,Nao,Sim,Nao,Nao,Sim,Sim,Mensalmente,Sim,ChequeDigital,95.0,Sim
0,Nao,Nao,16,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,DoisAnos,Nao,ChequePapel,19.75,Nao
0,Nao,Nao,72,Sim,Sim,DSL,Nao,Sim,Sim,Sim,Sim,Sim,DoisAnos,Nao,DebitoEmConta,86.6,Nao
0,Nao,Nao,72,Sim,Sim,FibraOptica,Nao,Sim,Sim,Sim,Sim,Sim,DoisAnos,Nao,DebitoEmConta,109.2,Nao
0,Sim,Sim,41,Sim,Nao,DSL,Sim,Nao,Nao,Sim,Sim,Sim,UmAno,Sim,CartaoDeCredito,74.7,Nao
1,Sim,Nao,65,Sim,Nao,FibraOptica,Sim,Sim,Sim,Nao,Nao,Sim,Mensalmente,Nao,ChequeDigital,94.4,Nao
1,Nao,Nao,13,Sim,Nao,DSL,Nao,Sim,Sim,Nao,Nao,Nao,Mensalmente,Sim,ChequeDigital,54.8,Nao
1,Nao,Nao,4,Sim,Nao,FibraOptica,Sim,Nao,Nao,Nao,Nao,Nao,Mensalmente,Nao,ChequeDigital,75.35,Nao
0,Nao,Nao,41,Sim,Sim,DSL,Nao,Nao,Sim,Nao,Nao,Sim,UmAno,Nao,ChequePapel,65.0,Nao
1,Nao,Nao,15,Sim,Nao,FibraOptica,Nao,Sim,Nao,Nao,Nao,Nao,Mensalmente,Sim,ChequeDigital,74.4,Sim
0,Nao,Nao,1,Sim,Nao,DSL,Sim,Nao,Nao,Nao,Nao,Nao,Mensalmente,Sim,ChequePapel,48.55,Sim
0,Nao,Nao,42,Sim,Sim,FibraOptica,Sim,Sim,Sim,Nao,Nao,Sim,UmAno,Sim,ChequeDigital,99.0,Nao
0,Sim,Nao,51,Sim,Nao,FibraOptica,Sim,Sim,Sim,Nao,Sim,Nao,UmAno,Sim,ChequeDigital,93.5,Nao
0,Sim,Sim,2,Sim,Nao,FibraOptica,Nao,Nao,Nao,Nao,Nao,Nao,Mensalmente,Nao,ChequeDigital,70.4,Sim
1,Sim,Nao,1,Nao,SemServicoTelefonico,DSL,Nao,Sim,Nao,Nao,Sim,Nao,Mensalmente,Nao,ChequeDigital,40.2,Sim
0,Nao,Sim,32,Sim,Sim,DSL,Nao,Sim,Sim,Sim,Sim,Sim,UmAno,Nao,CartaoDeCredito,83.7,Nao
0,Nao,Nao,10,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,Mensalmente,Sim,ChequePapel,19.85,Nao
0,Sim,Sim,67,Nao,SemServicoTelefonico,DSL,Nao,Sim,Sim,Sim,Sim,Sim,DoisAnos,Sim,ChequeDigital,59.55,Nao
0,Sim,Sim,61,Sim,Sim,FibraOptica,Sim,Sim,Sim,Sim,Sim,Sim,DoisAnos,Nao,CartaoDeCredito,115.1,Nao
0,Nao,Nao,50,Sim,Sim,FibraOptica,Sim,Sim,Sim,Sim,Sim,Sim,UmAno,Nao,CartaoDeCredito,114.35,Nao
0,Sim,Nao,2,Sim,Nao,DSL,Nao,Nao,Nao,Nao,Nao,Nao,Mensalmente,Sim,CartaoDeCredito,44.6,Sim
1,Sim,Nao,29,Nao,SemServicoTelefonico,DSL,Sim,Nao,Sim,Nao,Nao,Sim,Mensalmente,Sim,ChequeDigital,45.0,Nao
1,Nao,Nao,3,Nao,SemServicoTelefonico,DSL,Nao,Nao,Sim,Nao,Nao,Sim,Mensalmente,Sim,ChequeDigital,41.15,Sim
1,Nao,Nao,13,Sim,Sim,FibraOptica,Nao,Sim,Sim,Nao,Sim,Sim,Mensalmente,Sim,ChequeDigital,106.9,Sim
1,Sim,Nao,57,Sim,Sim,FibraOptica,Nao,Sim,Nao,Nao,Nao,Sim,Mensalmente,Sim,ChequeDigital,89.85,Nao
0,Nao,Nao,31,Nao,SemServicoTelefonico,DSL,Sim,Sim,Nao,Sim,Nao,Sim,DoisAnos,Sim,DebitoEmConta,49.85,Nao
0,Sim,Nao,45,Sim,Sim,FibraOptica,Sim,Sim,Sim,Sim,Sim,Sim,UmAno,Nao,ChequePapel,113.3,Nao
0,Sim,Sim,61,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Sim,Sim,DoisAnos,Nao,ChequePapel,88.1,Nao
0,Nao,Nao,50,Sim,Sim,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,DoisAnos,Nao,DebitoEmConta,24.9,Nao
1,Nao,Nao,19,Sim,Nao,FibraOptica,Sim,Sim,Nao,Sim,Sim,Sim,Mensalmente,Sim,ChequePapel,105.0,Nao
0,Nao,Nao,59,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,DoisAnos,Nao,ChequePapel,19.35,Sim
0,Sim,Nao,71,Sim,Sim,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,DoisAnos,Sim,CartaoDeCredito,24.25,Nao
1,Nao,Nao,16,Sim,Nao,FibraOptica,Nao,Nao,Nao,Sim,Sim,Sim,Mensalmente,Sim,ChequeDigital,94.45,Sim
0,Sim,Nao,57,Sim,Nao,DSL,Sim,Sim,Nao,Sim,Nao,Nao,DoisAnos,Sim,ChequeDigital,59.75,Nao
0,Nao,Nao,1,Nao,SemServicoTelefonico,DSL,Nao,Nao,Nao,Nao,Nao,Nao,Mensalmente,Nao,DebitoEmConta,24.8,Sim
1,Sim,Nao,20,Sim,Sim,FibraOptica,Nao,Sim,Nao,Sim,Sim,Sim,Mensalmente,Nao,ChequeDigital,107.05,Nao
0,Nao,Nao,1,Sim,Nao,FibraOptica,Nao,Nao,Nao,Nao,Nao,Nao,Mensalmente,Nao,ChequePapel,70.6,Sim
0,Sim,Nao,5,Sim,Sim,FibraOptica,Nao,Sim,Nao,Sim,Nao,Nao,Mensalmente,Sim,ChequeDigital,85.4,Sim
0,Sim,Nao,52,Sim,Sim,FibraOptica,Nao,Sim,Sim,Nao,Sim,Sim,Mensalmente,Sim,ChequeDigital,105.05,Sim
1,Sim,Nao,21,Sim,Nao,DSL,Sim,Sim,Nao,Nao,Nao,Sim,Mensalmente,Sim,DebitoEmConta,64.95,Nao
0,Nao,Nao,14,Nao,SemServicoTelefonico,DSL,Nao,Nao,Sim,Sim,Sim,Sim,Mensalmente,Sim,ChequeDigital,55.0,Nao
0,Nao,Nao,5,Sim,Nao,DSL,Nao,Sim,Nao,Nao,Nao,Nao,Mensalmente,Nao,DebitoEmConta,50.55,Nao
0,Nao,Nao,6,Sim,Nao,DSL,Sim,Sim,Nao,Nao,Nao,Nao,Mensalmente,Nao,ChequePapel,55.15,Nao
0,Nao,Nao,10,Sim,Nao,DSL,Nao,Sim,Nao,Nao,Nao,Nao,Mensalmente,Nao,ChequeDigital,51.2,Nao
0,Nao,Sim,1,Sim,Sim,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,Mensalmente,Nao,ChequePapel,25.4,Nao
0,Nao,Nao,68,Sim,Sim,DSL,Sim,Nao,Nao,Nao,Nao,Nao,Mensalmente,Nao,ChequePapel,54.45,Nao
0,Sim,Sim,18,Sim,Nao,FibraOptica,Nao,Nao,Sim,Nao,Sim,Sim,Mensalmente,Nao,ChequePapel,95.15,Sim
0,Nao,Nao,22,Sim,Sim,FibraOptica,Nao,Nao,Nao,Nao,Nao,Nao,UmAno,Sim,CartaoDeCredito,76.0,Nao
0,Nao,Nao,20,Sim,Nao,DSL,Nao,Nao,Nao,Nao,Nao,Nao,Mensalmente,Sim,ChequeDigital,44.35,Nao
0,Sim,Nao,1,Sim,Nao,FibraOptica,Nao,Nao,Nao,Nao,Nao,Nao,Mensalmente,Nao,ChequeDigital,70.0,Sim
1,Nao,Nao,8,Sim,Nao,FibraOptica,Nao,Sim,Nao,Nao,Nao,Nao,Mensalmente,Sim,ChequeDigital,74.5,Sim
0,Nao,Nao,10,Sim,Nao,DSL,Nao,Nao,Nao,Nao,Nao,Nao,Mensalmente,Sim,CartaoDeCredito,44.85,Sim
1,Nao,Nao,24,Sim,Sim,FibraOptica,Nao,Nao,Nao,Nao,Nao,Nao,Mensalmente,Sim,ChequeDigital,76.1,Sim
0,Nao,Nao,35,Sim,Nao,DSL,Sim,Sim,Sim,Nao,Nao,Nao,UmAno,Nao,ChequePapel,61.2,Nao
0,Sim,Sim,23,Sim,Nao,FibraOptica,Nao,Sim,Sim,Sim,Nao,Nao,UmAno,Nao,ChequePapel,86.8,Nao
1,Nao,Nao,6,Sim,Nao,FibraOptica,Nao,Nao,Nao,Nao,Sim,Sim,Mensalmente,Sim,ChequeDigital,89.35,Nao
0,Nao,Nao,12,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,Mensalmente,Nao,ChequePapel,19.7,Nao
0,Nao,Nao,1,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,Mensalmente,Nao,ChequePapel,20.25,Nao
0,Sim,Sim,71,Sim,Nao,FibraOptica,Nao,Nao,Sim,Nao,Nao,Nao,DoisAnos,Nao,ChequeDigital,76.05,Nao
1,Sim,Nao,35,Sim,Sim,FibraOptica,Nao,Nao,Sim,Nao,Sim,Sim,Mensalmente,Sim,ChequeDigital,100.8,Nao
0,Sim,Sim,40,Sim,Sim,DSL,Nao,Nao,Sim,Nao,Sim,Sim,Mensalmente,Sim,ChequeDigital,74.55,Nao
0,Nao,Sim,1,Sim,Nao,FibraOptica,Sim,Nao,Nao,Nao,Nao,Nao,Mensalmente,Sim,ChequePapel,73.6,Sim
0,Nao,Nao,23,Sim,Nao,DSL,Nao,Nao,Nao,Nao,Sim,Sim,UmAno,Sim,DebitoEmConta,64.9,Nao
1,Nao,Nao,4,Sim,Sim,FibraOptica,Nao,Nao,Nao,Nao,Sim,Sim,Mensalmente,Sim,ChequeDigital,95.45,Sim
0,Nao,Nao,4,Sim,Nao,FibraOptica,Nao,Nao,Sim,Sim,Nao,Sim,Mensalmente,Sim,ChequeDigital,90.4,Nao
0,Sim,Sim,68,Nao,SemServicoTelefonico,DSL,Nao,Sim,Sim,Sim,Sim,Sim,DoisAnos,Nao,CartaoDeCredito,60.3,Nao
0,Nao,Sim,38,Sim,Sim,FibraOptica,Nao,Sim,Nao,Nao,Nao,Nao,Mensalmente,Sim,ChequePapel,81.85,Nao
0,Sim,Sim,52,Sim,Sim,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,DoisAnos,Nao,ChequePapel,24.8,Nao
1,Sim,Nao,32,Sim,Sim,FibraOptica,Nao,Nao,Nao,Nao,Nao,Nao,Mensalmente,Sim,ChequeDigital,74.9,Sim
0,Sim,Sim,29,Sim,Nao,DSL,Nao,Nao,Sim,Sim,Sim,Sim,DoisAnos,Nao,ChequePapel,75.55,Nao
1,Sim,Sim,38,Sim,Sim,FibraOptica,Nao,Sim,Nao,Nao,Sim,Sim,Mensalmente,Nao,ChequeDigital,101.15,Nao
0,Nao,Sim,48,Sim,Sim,DSL,Sim,Nao,Sim,Nao,Sim,Sim,UmAno,Sim,CartaoDeCredito,78.75,Nao
0,Nao,Nao,1,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,Mensalmente,Sim,DebitoEmConta,19.25,Nao
0,Nao,Nao,22,Sim,Nao,FibraOptica,Sim,Nao,Nao,Sim,Nao,Sim,Mensalmente,Sim,ChequeDigital,89.05,Nao
0,Nao,Nao,43,Sim,Sim,FibraOptica,Sim,Sim,Sim,Sim,Sim,Sim,DoisAnos,Nao,CartaoDeCredito,115.05,Nao
1,Sim,Nao,5,Sim,Nao,FibraOptica,Nao,Nao,Nao,Nao,Nao,Nao,Mensalmente,Sim,ChequeDigital,69.35,Nao
0,Nao,Nao,5,Sim,Nao,FibraOptica,Nao,Nao,Nao,Nao,Sim,Nao,Mensalmente,Sim,ChequeDigital,80.6,Sim
0,Sim,Sim,51,Sim,Sim,FibraOptica,Sim,Sim,Nao,Sim,Sim,Sim,UmAno,Nao,CartaoDeCredito,110.05,Nao
0,Nao,Nao,71,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,DoisAnos,Sim,CartaoDeCredito,19.9,Nao
0,Sim,Sim,38,Sim,Nao,DSL,Sim,Sim,Nao,Sim,Sim,Sim,UmAno,Nao,CartaoDeCredito,80.3,Sim
1,Sim,Nao,24,Sim,Nao,FibraOptica,Nao,Nao,Sim,Nao,Sim,Sim,Mensalmente,Sim,ChequeDigital,93.15,Sim
0,Sim,Nao,35,Sim,Sim,FibraOptica,Nao,Nao,Nao,Sim,Sim,Nao,Mensalmente,Sim,CartaoDeCredito,91.5,Nao
1,Nao,Nao,54,Sim,Sim,DSL,Sim,Sim,Nao,Sim,Sim,Sim,UmAno,Nao,DebitoEmConta,82.45,Sim
0,Sim,Sim,72,Nao,SemServicoTelefonico,DSL,Nao,Sim,Sim,Sim,Sim,Sim,DoisAnos,Sim,ChequeDigital,60.0,Nao
0,Nao,Nao,1,Sim,Nao,DSL,Nao,Nao,Nao,Nao,Nao,Nao,Mensalmente,Sim,ChequeDigital,44.8,Nao
